Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Revenue,Profit,Payment_Mode,Ship_Mode,Campaign_ID,Region,Currency,Target_Revenue,Target_Profit
O91463,2025-12-10,19/12/25,C7112,P0153,1,127.65,0.44,142.21,96.42,Credit Card,Standard,CAMP004,North America,USD,125.86,89.4
O91464,2025-02-19,23/02/25,C5990,P0204,1,118.84,0.03,120.55,52.85,UPI,Standard,,South Asia,INR,109.97,47.44
O91465,2025-05-22,24/05/25,C7620,P0189,1,1370.58,0.19,1269.35,453.33,Credit Card,Standard,,East Asia,INR,1431.75,486.66
O91466,2025-06-23,25/06/25,C5573,P0308,1,430.54,0.04,504.6,200.33,Debit Card,Standard,,South America,BRL,466.94,187.62
O91467,2024-10-25,29/10/24,C6614,P0112,2,2014.26,0.43,3596.82,1312.29,COD,Express,CAMP003,South America,BRL,3596.82,1312.29
O91468,2024-10-24,28/10/24,C6839,P0207,3,1354.69,0.06,6008.36,3186.7,Credit Card,Express,CAMP006,Oceania,AUD,5635.01,2958.43
O91469,2023-03-18,24/03/23,C5552,P0155,4,1368.87,0.2,4382.38,975.74,Credit Card,Standard,,North America,USD,3903.83,925.18
O91470,2025-02-02,03/02/25,C5623,P0064,1,138.74,0.1,145.74,59.31,Wallet,Same Day,CAMP001,South America,BRL,129.41,54.2
O91471,2025-04-26,27/04/25,C7859,P0279,2,249.91,0.1,535.45,297.9,COD,Standard,CAMP009,South America,BRL,463.76,282.42
O91472,2024-11-13,14/11/24,C5225,P0158,1,1251.99,0.26,1669.38,953.68,Credit Card,Standard,CAMP005,Oceania,AUD,1536.5,882.48
O91473,2025-09-04,07/09/25,C7577,P0234,1,366.4,0.06,484.46,287.8,Debit Card,Standard,,Northern Europe,GBP,484.46,287.8
O91474,2025-04-16,25/04/25,C7695,P0225,1,1315.21,0.21,1225.55,292.88,Wallet,Standard,CAMP005,Northern Europe,EUR,1294.89,329.88
O91475,2025-11-03,13/11/25,C5282,P0160,1,1177.63,0.38,1459.17,466.56,UPI,Standard,,South Asia,CNY,1353.34,427.92
O91476,2025-11-22,28/11/25,C7084,P0103,3,818.9,0.3,3462.59,1979.89,Debit Card,Standard,,North America,CAD,3044.28,1779.86
O91477,2024-11-23,26/11/24,C6149,P0213,4,1270.68,0.12,8008.61,4435.94,Credit Card,Standard,,East Asia,SGD,6895.76,3979.74
O91478,2025-10-05,13/10/25,C5205,P0189,1,1031.8,0.32,1230.09,546.15,Credit Card,Standard,,South Asia,CNY,1075.57,483.29
O91479,2024-07-09,18/07/24,C5035,P0287,1,719.88,0.05,818.39,356.74,Debit Card,Standard,,Northern Europe,EUR,818.39,356.74
O91480,2024-01-20,21/01/24,C5732,P0126,1,697.19,0.11,675.58,168.24,COD,Standard,CAMP004,North America,USD,585.23,146.87
O91481,2025-08-27,01/09/25,C5591,P0247,2,1323.07,0.06,3179.89,1486.31,Credit Card,Standard,CAMP004,North America,USD,3363.23,1697.35
O91482,2024-04-20,29/04/24,C5608,P0284,1,1151.83,0.14,1068.82,352.18,Debit Card,Standard,CAMP001,Western Europe,EUR,1068.82,352.18
O91483,2025-08-08,15/08/25,C6893,P0046,1,1306.31,0.04,1618.92,764.77,Credit Card,Standard,,Oceania,AUD,1785.74,833.35
O91484,2024-10-17,23/10/24,C6509,P0100,2,849.68,0.26,1985.95,507.83,COD,Standard,,South Asia,INR,2191.5,565.13
O91485,2025-08-16,22/08/25,C7083,P0021,1,875.45,0.13,971.01,357.94,Credit Card,Express,,South America,BRL,971.01,357.94
O91486,2025-04-28,08/05/25,C5344,P0015,1,1429.42,0.08,1568.0,819.97,Bank Transfer,Standard,,West Asia,INR,1568.0,819.97
O91487,2024-06-04,08/06/24,C7245,P0308,1,430.54,0.19,382.95,97.45,COD,Standard,CAMP009,West Asia,INR,360.81,84.57
O91488,2023-10-21,31/10/23,C7998,P0069,1,1012.34,0.35,924.79,37.05,Bank Transfer,Standard,,East Asia,INR,924.79,37.05
O91489,2025-06-25,27/06/25,C6648,P0052,2,847.96,0.08,1869.56,691.58,COD,Standard,CAMP009,North America,CAD,1869.56,691.58
O91490,2024-07-03,13/07/24,C7267,P0052,1,847.96,0.03,987.27,389.06,UPI,Standard,,North America,USD,1065.81,446.48
O91491,2024-07-27,29/07/24,C7294,P0160,1,1474.58,0.12,1518.68,702.65,Debit Card,Standard,CAMP004,South America,BRL,1518.68,702.65
O91492,2025-11-28,30/11/25,C6420,P0239,1,990.21,0.32,1362.75,775.28,UPI,Standard,,Northern Europe,GBP,1481.47,815.79
O91493,2025-07-01,06/07/25,C5836,P0295,1,1919.72,0.15,2146.15,1180.99,COD,Standard,,South Asia,INR,2285.14,1243.15
O91494,2025-01-09,15/01/25,C6553,P0158,1,1251.99,0.12,1325.37,618.42,Credit Card,Express,CAMP010,East Asia,INR,1257.77,542.9
O91495,2023-01-29,06/02/23,C6113,P0218,2,966.84,0.18,1498.18,-121.75,COD,Standard,,East Asia,INR,1411.82,-115.61
O91496,2025-08-08,10/08/25,C6035,P0152,1,39.08,0.24,29.97,-5.0,Wallet,Standard,,South Asia,SGD,27.27,-4.27
O91497,2024-08-28,02/09/24,C7955,P0055,3,312.65,0.21,862.83,120.37,COD,Standard,,Oceania,AUD,862.83,120.37
O91498,2024-06-01,10/06/24,C5902,P0186,1,479.36,0.07,493.81,102.99,Bank Transfer,Standard,,South America,BRL,493.81,102.99
O91499,2024-01-14,22/01/24,C5023,P0034,3,377.55,0.18,994.2,52.77,Credit Card,Express,,Northern Europe,EUR,853.18,47.4
O91500,2025-06-05,15/06/25,C5087,P0264,1,1355.56,0.15,1378.39,773.17,Wallet,Standard,,East Asia,INR,1378.39,773.17
O91501,2024-10-26,27/10/24,C5610,P0078,1,849.46,0.3,945.91,277.68,Wallet,Standard,,South Asia,INR,945.91,277.68
O91502,2025-12-15,22/12/25,C6903,P0207,4,1354.69,0.29,7225.87,3410.36,Credit Card,Standard,,South Asia,CNY,7880.66,3787.61
O91503,2024-08-13,14/08/24,C7183,P0029,4,235.52,0.17,886.14,164.12,Credit Card,Standard,,Western Europe,GBP,969.34,187.66
O91504,2024-09-05,10/09/24,C6841,P0234,1,760.61,0.21,760.2,210.12,Credit Card,Express,,North America,USD,760.2,210.12
O91505,2025-04-13,23/04/25,C5722,P0205,1,715.55,0.08,788.22,300.06,Wallet,Standard,,Oceania,AUD,788.22,300.06
O91506,2024-10-10,16/10/24,C5380,P0204,1,1018.87,0.26,1181.03,718.8,Wallet,Standard,CAMP010,South Asia,AED,1067.03,660.85
O91507,2024-01-15,17/01/24,C6686,P0292,1,2192.19,0.08,2156.63,784.55,Wallet,Express,,North America,USD,2156.63,784.55
O91508,2025-09-22,29/09/25,C6706,P0237,1,172.25,0.21,201.11,76.76,Credit Card,Express,,Oceania,AUD,188.97,66.37
O91509,2024-09-22,01/10/24,C5584,P0024,1,1194.98,0.06,1375.99,729.96,Credit Card,Standard,CAMP004,Northern Europe,GBP,1201.2,628.3
O91510,2025-07-18,24/07/25,C7115,P0112,1,844.38,0.09,1024.4,427.34,UPI,Standard,,Oceania,AUD,885.04,385.14
O91511,2025-06-09,11/06/25,C6954,P0038,2,421.64,0.05,946.97,200.12,Wallet,Standard,CAMP007,South Asia,CNY,835.34,178.57
O91512,2024-05-15,25/05/24,C7447,P0261,1,1485.53,0.13,1307.02,29.28,Debit Card,Standard,,West Asia,INR,1239.38,25.35
O91513,2024-01-27,29/01/24,C5390,P0237,1,1421.65,0.1,1375.58,571.92,UPI,Standard,,East Asia,CNY,1518.75,606.17
O91514,2023-06-27,29/06/23,C6521,P0182,3,1423.04,0.06,3830.85,357.63,Credit Card,Standard,,East Asia,INR,4144.4,394.38
O91515,2023-07-10,12/07/23,C5358,P0309,1,547.56,0.48,307.88,-122.95,Credit Card,Standard,,West Asia,SGD,352.42,-133.91
O91516,2025-12-16,21/12/25,C7115,P0231,2,43.06,0.36,120.13,46.83,Credit Card,Standard,,Oceania,AUD,102.89,41.62
O91517,2023-07-18,20/07/23,C6042,P0197,2,1372.54,0.06,2708.15,840.69,Credit Card,Standard,CAMP004,Western Europe,GBP,2341.4,733.92
O91518,2025-02-24,26/02/25,C7847,P0243,2,81.48,0.09,163.55,32.07,UPI,Same Day,,North America,USD,181.84,33.89
O91519,2024-06-28,05/07/24,C7303,P0274,2,1171.98,0.16,2085.55,228.32,Debit Card,Standard,,South America,BRL,1869.64,207.99
O91520,2024-07-07,14/07/24,C6013,P0186,5,479.36,0.25,2109.48,319.16,UPI,Standard,,North America,CAD,2303.94,335.73
O91521,2025-12-24,03/01/26,C7436,P0015,2,50.12,0.28,145.73,29.52,Debit Card,Standard,,North America,CAD,138.23,26.18
O91522,2024-01-11,13/01/24,C7312,P0123,2,120.0,0.01,250.02,90.9,Debit Card,Standard,,North America,USD,250.02,90.9
O91523,2025-01-19,29/01/25,C6739,P0320,2,1149.38,0.19,2221.76,394.39,Credit Card,Standard,,Northern Europe,EUR,2505.83,426.95
O91524,2025-04-06,11/04/25,C5151,P0062,1,1239.47,0.02,1455.42,578.62,Wallet,Standard,,West Asia,CNY,1455.42,578.62
O91525,2023-02-20,27/02/23,C6840,P0270,1,1250.34,0.06,1078.55,233.79,Debit Card,Standard,,North America,CAD,1183.71,254.56
O91526,2025-10-19,26/10/25,C5983,P0129,1,1240.81,0.32,1470.94,884.6,Credit Card,Express,CAMP001,West Asia,CNY,1594.87,930.76
O91527,2025-07-13,14/07/25,C5566,P0106,1,264.7,0.11,303.68,150.17,UPI,Standard,,Northern Europe,GBP,329.8,171.04
O91528,2024-12-09,13/12/24,C5063,P0317,2,290.22,0.38,603.27,224.66,Credit Card,Standard,,West Asia,SGD,554.43,194.23
O91529,2023-11-15,24/11/23,C5096,P0112,1,844.38,0.19,1096.41,522.45,Credit Card,Standard,,West Asia,INR,1096.41,522.45
O91530,2025-07-14,21/07/25,C7050,P0144,2,806.12,0.12,1853.96,659.35,Debit Card,Standard,,North America,USD,2056.26,751.15
O91531,2025-07-05,15/07/25,C6105,P0001,1,213.97,0.03,277.16,93.39,Bank Transfer,Standard,,North America,CAD,254.99,80.77
O91532,2024-10-13,15/10/24,C6897,P0053,1,433.2,0.28,483.24,253.55,UPI,Standard,,South Asia,CNY,452.69,223.16
O91533,2024-02-06,08/02/24,C7194,P0279,2,202.6,0.07,384.0,195.42,UPI,Standard,,West Asia,AED,420.64,215.47
O91534,2024-11-10,19/11/24,C6129,P0337,2,627.8,0.26,1665.66,757.27,Bank Transfer,Standard,,Oceania,AUD,1665.66,757.27
O91535,2023-09-08,11/09/23,C7723,P0238,1,156.38,0.11,167.9,70.55,Credit Card,Standard,,North America,USD,190.58,80.65
O91536,2023-08-27,28/08/23,C7397,P0049,4,174.02,0.06,677.93,131.85,Debit Card,Same Day,,West Asia,INR,774.85,138.55
O91537,2023-09-17,23/09/23,C5147,P0204,3,1018.87,0.21,2675.48,1212.52,Debit Card,Standard,,South America,BRL,2520.81,1037.24
O91538,2023-12-17,22/12/23,C7661,P0207,2,1354.69,0.15,3460.37,1551.31,UPI,Standard,,North America,CAD,3725.36,1708.77
O91539,2023-08-01,02/08/23,C7342,P0170,1,273.12,0.2,238.93,13.08,Credit Card,Express,CAMP009,South Asia,INR,238.93,13.08
O91540,2025-06-10,16/06/25,C7579,P0225,4,1315.21,0.08,5761.39,2048.95,Credit Card,Standard,,North America,CAD,5173.69,1865.51
O91541,2025-05-27,06/06/25,C6681,P0230,2,697.7,0.04,1512.05,409.19,UPI,Standard,CAMP002,North America,USD,1660.15,467.88
O91542,2023-12-02,11/12/23,C7642,P0285,4,451.17,0.1,2429.6,1132.58,Wallet,Standard,CAMP005,South Asia,CNY,2123.6,993.73
O91543,2025-04-16,20/04/25,C7026,P0283,1,1135.62,0.11,1207.01,476.95,Bank Transfer,Standard,,North America,CAD,1378.49,504.46
O91544,2025-01-06,11/01/25,C6245,P0291,1,48.16,0.08,48.67,13.32,Credit Card,Standard,,East Asia,INR,44.34,12.23
O91545,2024-03-16,24/03/24,C5542,P0231,1,43.06,0.16,39.29,-12.34,Debit Card,Standard,CAMP004,West Asia,AED,39.29,-12.34
O91546,2024-07-30,01/08/24,C5553,P0239,1,990.21,0.2,937.51,279.66,COD,Standard,,South Asia,INR,844.28,257.13
O91547,2024-05-30,08/06/24,C7658,P0319,1,61.01,0.21,66.56,32.2,Debit Card,Standard,,South America,BRL,57.73,30.12
O91548,2023-02-09,16/02/23,C7288,P0207,1,1296.35,0.18,956.1,293.62,Debit Card,Standard,,East Asia,INR,1017.29,320.07
O91549,2025-09-13,23/09/25,C7841,P0078,1,565.49,0.03,770.51,475.84,UPI,Standard,CAMP008,West Asia,INR,660.73,430.41
O91550,2025-05-09,14/05/25,C6980,P0191,1,376.11,0.01,429.21,171.6,Credit Card,Standard,,North America,CAD,393.57,162.01
O91551,2025-08-22,28/08/25,C6058,P0167,1,939.53,0.1,1097.66,476.96,Wallet,Express,,South Asia,CNY,1014.16,431.22
O91552,2025-06-09,13/06/25,C5662,P0192,1,907.11,0.15,921.14,458.41,UPI,Standard,,East Asia,AED,868.88,411.58
O91553,2025-12-04,05/12/25,C6957,P0179,1,872.08,0.38,1006.84,396.76,Credit Card,Express,,North America,USD,912.32,360.9
O91554,2025-05-12,13/05/25,C5007,P0015,5,1429.42,0.1,7231.19,3583.36,COD,Express,,South America,BRL,7889.21,4062.99
O91555,2025-06-12,20/06/25,C7217,P0261,2,1485.53,0.14,3044.42,535.68,Credit Card,Standard,,North America,CAD,3253.02,592.19
O91556,2023-04-07,08/04/23,C6487,P0037,1,534.94,0.16,430.02,145.66,Credit Card,Standard,CAMP006,North America,USD,396.57,136.98
O91557,2023-01-31,08/02/23,C7632,P0140,4,624.59,0.1,2132.88,823.74,Credit Card,Express,,North America,USD,2132.88,823.74
O91558,2024-02-23,01/03/24,C5783,P0048,1,862.96,0.06,842.48,141.27,Debit Card,Same Day,,West Asia,INR,790.58,127.27
O91559,2025-05-04,06/05/25,C6047,P0129,5,582.91,0.19,2651.52,985.46,UPI,Standard,,Northern Europe,GBP,2424.33,876.49
O91560,2023-11-15,17/11/23,C6206,P0221,3,781.99,0.19,3032.2,1561.31,Wallet,Standard,,Oceania,AUD,3032.2,1561.31
O91561,2024-11-24,03/12/24,C6895,P0247,1,2007.82,0.19,2905.61,1362.32,Debit Card,Express,,Western Europe,GBP,3186.92,1553.9
O91562,2025-04-11,20/04/25,C5257,P0291,1,48.16,0.18,56.98,48.05,Credit Card,Standard,,West Asia,INR,53.74,45.14
O91563,2024-07-05,14/07/24,C7754,P0134,2,1295.08,0.14,2610.05,1158.9,UPI,Standard,CAMP007,East Asia,CNY,2776.67,1315.36
O91564,2025-04-10,11/04/25,C5133,P0160,1,1177.63,0.03,1367.52,431.82,Credit Card,Standard,,North America,USD,1292.08,382.65
O91565,2023-07-28,31/07/23,C5055,P0121,3,435.72,0.05,1319.39,533.63,Debit Card,Standard,,Northern Europe,GBP,1319.39,533.63
O91566,2025-12-23,25/12/25,C6199,P0330,1,1360.79,0.2,2051.38,964.19,Wallet,Express,,South Asia,CNY,1850.07,894.68
O91567,2025-04-24,28/04/25,C7779,P0036,3,634.19,0.14,1943.16,666.03,Credit Card,Standard,,South Asia,SGD,2149.54,765.5
O91568,2024-01-02,09/01/24,C6737,P0204,2,118.84,0.19,219.54,-13.18,Credit Card,Standard,CAMP002,South Asia,AED,196.61,-12.14
O91569,2024-08-05,14/08/24,C7329,P0100,1,920.95,0.08,961.61,359.83,Credit Card,Express,,North America,USD,961.61,359.83
O91570,2024-09-30,03/10/24,C5897,P0166,1,2181.8,0.11,2405.57,893.04,COD,Standard,,Oceania,AUD,2235.4,803.21
O91571,2023-12-26,27/12/23,C6834,P0193,1,1213.65,0.49,944.77,305.66,Credit Card,Standard,CAMP004,South America,BRL,1072.97,337.64
O91572,2025-01-18,24/01/25,C6350,P0080,2,1455.73,0.03,3376.15,1419.8,Credit Card,Standard,CAMP004,West Asia,INR,3008.71,1222.14
O91573,2025-09-15,18/09/25,C6030,P0015,1,50.12,0.12,58.66,14.84,Wallet,Same Day,,Northern Europe,EUR,52.17,13.7
O91574,2025-05-17,27/05/25,C5580,P0208,1,816.18,0.24,702.51,225.62,Credit Card,Standard,,North America,USD,802.36,242.58
O91575,2025-01-10,14/01/25,C7174,P0034,1,234.64,0.24,218.44,67.25,Credit Card,Standard,,East Asia,CNY,237.12,71.65
O91576,2024-06-02,03/06/24,C6330,P0256,1,1437.61,0.11,1381.65,227.14,Debit Card,Standard,,South Asia,INR,1546.17,260.31
O91577,2025-09-27,01/10/25,C7579,P0207,2,1296.35,0.06,3358.89,2081.14,Credit Card,Standard,,North America,CAD,3070.35,1897.39
O91578,2024-07-31,06/08/24,C6623,P0149,1,671.43,0.05,750.65,412.42,Wallet,Standard,,North America,USD,679.6,354.21
O91579,2024-07-26,30/07/24,C5310,P0282,2,2175.75,0.08,4731.32,2247.86,Credit Card,Standard,,South Asia,AED,4731.32,2247.86
O91580,2025-12-06,09/12/25,C5717,P0220,1,763.44,0.43,832.09,317.1,UPI,Express,,Northern Europe,EUR,934.4,352.05
O91581,2025-03-01,09/03/25,C6199,P0256,1,1468.61,0.12,1636.7,773.95,UPI,Standard,,East Asia,CNY,1636.7,773.95
O91582,2024-11-27,07/12/24,C7068,P0071,2,1012.14,0.38,2245.67,803.98,Wallet,Same Day,CAMP002,North America,USD,2057.37,755.65
O91583,2023-09-16,23/09/23,C5677,P0085,2,1071.33,0.2,1901.92,738.57,Credit Card,Standard,,South America,BRL,1901.92,738.57
O91584,2025-10-03,12/10/25,C7663,P0307,2,567.81,0.15,1684.99,823.33,COD,Standard,,Western Europe,EUR,1564.34,764.13
O91585,2023-07-04,10/07/23,C6080,P0204,1,118.84,0.06,112.57,16.07,COD,Standard,,Oceania,AUD,128.64,18.46
O91586,2025-12-21,24/12/25,C6284,P0289,1,970.62,0.33,1226.98,611.34,Credit Card,Standard,CAMP010,North America,USD,1114.26,526.3
O91587,2024-08-23,28/08/24,C7203,P0195,1,752.62,0.13,748.25,397.84,Credit Card,Standard,,Western Europe,GBP,748.25,397.84
O91588,2024-03-06,14/03/24,C5038,P0195,1,1731.9,0.14,1680.95,377.22,Debit Card,Standard,CAMP004,North America,CAD,1680.95,377.22
O91589,2024-02-25,05/03/24,C6838,P0126,3,1033.8,0.0,3130.01,1475.85,Credit Card,Express,,East Asia,INR,2804.22,1370.71
O91590,2025-03-24,28/03/25,C6411,P0114,1,127.57,0.13,131.56,-3.91,UPI,Standard,,West Asia,SGD,112.19,-3.35
O91591,2023-05-26,29/05/23,C5700,P0236,1,1753.57,0.24,1216.34,35.49,Debit Card,Standard,,South America,BRL,1042.06,32.76
O91592,2023-08-15,25/08/23,C5740,P0208,1,19.34,0.19,39.28,-4.8,Wallet,Standard,CAMP009,South Asia,INR,43.21,-5.22
O91593,2025-01-02,03/01/25,C6282,P0214,1,265.43,0.13,265.75,50.5,Debit Card,Standard,,East Asia,SGD,281.84,56.72
O91594,2025-03-10,17/03/25,C7932,P0002,1,1493.16,0.16,1580.01,535.44,Credit Card,Standard,,Oceania,AUD,1393.73,469.33
O91595,2023-08-16,19/08/23,C6489,P0001,1,632.19,0.01,644.86,330.2,Credit Card,Standard,,North America,USD,590.2,299.13
O91596,2025-05-22,30/05/25,C6155,P0081,1,230.68,0.04,248.03,156.89,Credit Card,Express,,Northern Europe,GBP,269.42,174.8
O91597,2025-07-15,22/07/25,C6423,P0234,2,175.66,0.15,414.49,73.63,Credit Card,Standard,,South Asia,CNY,446.46,83.16
O91598,2025-11-15,17/11/25,C6744,P0036,1,634.19,0.36,814.25,407.9,COD,Express,,West Asia,AED,873.63,434.77
O91599,2024-01-08,10/01/24,C7029,P0220,2,763.44,0.19,1339.46,368.4,UPI,Standard,,West Asia,INR,1243.35,339.22
O91600,2025-09-27,04/10/25,C6843,P0202,2,1431.28,0.17,3261.1,1627.11,Credit Card,Same Day,,Northern Europe,GBP,3483.72,1727.38
O91601,2025-07-18,23/07/25,C6400,P0129,2,582.91,0.12,1338.74,706.22,Credit Card,Same Day,CAMP008,Western Europe,EUR,1517.92,796.38
O91602,2024-08-22,31/08/24,C5868,P0174,2,1376.09,0.19,2570.78,914.09,Wallet,Express,,West Asia,INR,2783.45,1019.96
O91603,2025-09-13,19/09/25,C5375,P0127,1,1212.21,0.12,1462.17,839.01,Credit Card,Standard,,South Asia,AED,1462.17,839.01
O91604,2025-01-12,21/01/25,C6463,P0186,1,479.36,0.16,472.64,119.71,Credit Card,Same Day,,East Asia,INR,502.14,131.77
O91605,2025-11-20,28/11/25,C6645,P0015,1,1429.42,0.25,2138.5,1381.76,Credit Card,Standard,CAMP001,North America,CAD,2138.5,1381.76
O91606,2024-04-25,26/04/24,C7923,P0191,1,376.11,0.06,370.54,162.88,Wallet,Standard,,West Asia,INR,389.76,177.4
O91607,2025-05-19,24/05/25,C7654,P0237,1,1421.65,0.13,1398.48,603.01,UPI,Standard,,South Asia,INR,1199.17,541.21
O91608,2024-11-02,04/11/24,C7403,P0174,1,216.52,0.15,323.42,96.2,Credit Card,Standard,,South Asia,INR,353.23,105.28
O91609,2024-12-25,29/12/24,C7106,P0325,1,1952.81,0.25,2450.71,853.73,Credit Card,Standard,,East Asia,INR,2450.71,853.73
O91610,2025-03-23,01/04/25,C5144,P0280,2,1305.05,0.18,2680.01,451.43,Credit Card,Standard,CAMP008,Northern Europe,EUR,2290.16,400.04
O91611,2024-02-17,25/02/24,C5780,P0081,1,304.27,0.12,262.25,91.14,Credit Card,Standard,CAMP009,West Asia,INR,242.75,80.83
O91612,2024-03-29,05/04/24,C5610,P0217,1,49.29,0.59,17.38,-5.78,UPI,Same Day,,South Asia,INR,17.38,-5.78
O91613,2024-01-28,07/02/24,C6369,P0077,1,1372.09,0.2,1161.18,129.08,Wallet,Standard,,North America,CAD,1302.28,140.3
O91614,2024-07-16,26/07/24,C7148,P0166,1,629.28,0.18,606.47,278.97,Bank Transfer,Standard,CAMP008,North America,USD,662.46,308.65
O91615,2023-08-07,14/08/23,C7878,P0012,1,360.27,0.08,361.18,154.3,COD,Standard,CAMP010,West Asia,SGD,341.34,132.83
O91616,2024-04-22,01/05/24,C6157,P0049,1,1127.56,0.09,1102.07,268.35,Wallet,Standard,,North America,CAD,940.39,244.41
O91617,2024-12-21,30/12/24,C6663,P0138,2,560.35,0.33,1283.38,474.24,Debit Card,Standard,CAMP001,Western Europe,GBP,1212.68,450.04
O91618,2025-05-17,22/05/25,C5563,P0265,1,1335.99,0.11,1334.0,711.63,Credit Card,Standard,,Oceania,AUD,1198.49,638.2
O91619,2025-09-27,05/10/25,C5507,P0168,2,75.44,0.11,207.57,102.43,Debit Card,Standard,,Western Europe,GBP,189.82,92.76
O91620,2025-09-14,17/09/25,C6488,P0103,1,1304.86,0.15,1544.73,771.72,Bank Transfer,Standard,,West Asia,CNY,1544.73,771.72
O91621,2025-10-11,19/10/25,C6433,P0006,1,2223.9,0.14,3348.68,1757.07,Credit Card,Express,CAMP008,Western Europe,EUR,3728.45,1998.49
O91622,2024-11-14,19/11/24,C5718,P0166,1,629.28,0.14,975.03,654.79,Wallet,Express,,East Asia,CNY,901.54,589.11
O91623,2025-07-11,13/07/25,C5129,P0331,1,845.97,0.0,1114.7,620.05,Debit Card,Same Day,CAMP005,South Asia,INR,998.98,566.7
O91624,2024-11-04,09/11/24,C5217,P0091,1,832.63,0.37,947.63,316.93,COD,Standard,,North America,CAD,1038.2,347.28
O91625,2024-05-01,11/05/24,C5320,P0264,1,471.4,0.15,407.01,115.24,Credit Card,Standard,CAMP009,West Asia,INR,346.62,99.96
O91626,2025-09-02,06/09/25,C6617,P0274,1,188.2,0.08,244.22,142.01,Debit Card,Standard,,South Asia,INR,268.36,160.79
O91627,2025-09-13,21/09/25,C7420,P0255,1,1401.9,0.08,1784.06,673.11,UPI,Standard,,East Asia,AED,1784.06,673.11
O91628,2023-01-27,03/02/23,C7013,P0019,1,220.51,0.16,199.67,-17.69,Credit Card,Standard,,North America,USD,215.22,-19.5
O91629,2024-02-23,25/02/24,C7818,P0103,1,1068.11,0.02,1072.3,200.57,UPI,Standard,,Oceania,AUD,1072.3,200.57
O91630,2025-05-26,03/06/25,C7030,P0132,1,105.96,0.03,133.51,47.25,Wallet,Express,,West Asia,AED,118.09,40.66
O91631,2024-06-09,17/06/24,C5753,P0115,3,232.97,0.13,641.71,118.98,Wallet,Standard,,Western Europe,GBP,735.29,135.1
O91632,2024-09-20,26/09/24,C6610,P0034,1,234.64,0.25,216.35,84.34,Wallet,Standard,,East Asia,INR,185.6,77.76
O91633,2025-12-24,30/12/25,C5743,P0039,2,987.67,0.37,2355.14,783.06,Wallet,Standard,,Western Europe,GBP,2083.73,743.5
O91634,2024-04-07,08/04/24,C5076,P0129,1,1240.81,0.01,1302.43,715.42,Wallet,Standard,,South America,BRL,1146.45,625.19
O91635,2024-10-27,03/11/24,C6062,P0253,5,2245.79,0.37,11105.23,3871.29,Credit Card,Standard,CAMP009,North America,USD,12291.15,4388.16
O91636,2025-06-04,06/06/25,C6551,P0137,1,1088.64,0.24,972.92,237.18,Bank Transfer,Standard,CAMP006,East Asia,INR,972.92,237.18
O91637,2024-11-12,18/11/24,C6100,P0305,1,764.34,0.1,1245.61,616.86,Debit Card,Standard,,Oceania,AUD,1331.87,691.46
O91638,2024-07-02,03/07/24,C6161,P0010,1,410.34,0.52,227.1,-24.08,Debit Card,Express,,East Asia,INR,194.43,-22.68
O91639,2024-06-04,11/06/24,C6888,P0086,1,874.43,0.03,926.34,357.07,Credit Card,Standard,CAMP003,South Asia,AED,794.9,336.15
O91640,2025-10-08,18/10/25,C6968,P0285,1,1419.36,0.17,2064.44,1403.53,Debit Card,Same Day,CAMP007,South Asia,INR,2064.44,1403.53
O91641,2025-10-02,07/10/25,C7387,P0135,2,858.0,0.27,2198.09,1012.3,Credit Card,Standard,,West Asia,INR,1976.26,905.82
O91642,2023-08-03,10/08/23,C5474,P0182,1,1423.04,0.25,1105.34,-46.43,Credit Card,Standard,CAMP003,North America,USD,1105.34,-46.43
O91643,2025-11-05,14/11/25,C5996,P0127,1,983.64,0.25,1496.22,778.18,Bank Transfer,Standard,CAMP007,South America,BRL,1417.42,738.52
O91644,2025-01-17,27/01/25,C6152,P0087,4,1763.35,0.03,8116.16,2909.25,Credit Card,Express,,South America,BRL,9049.66,3091.69
O91645,2025-11-27,29/11/25,C6904,P0158,1,1165.22,0.33,1556.15,947.73,COD,Standard,,West Asia,AED,1401.5,855.72
O91646,2023-03-27,05/04/23,C6555,P0062,4,1239.47,0.21,3918.27,492.11,Credit Card,Standard,CAMP008,South Asia,CNY,4315.76,544.74
O91647,2024-05-28,04/06/24,C6753,P0234,1,760.61,0.21,620.95,48.17,Credit Card,Standard,,Oceania,AUD,528.97,44.37
O91648,2025-06-19,21/06/25,C6085,P0314,1,1379.15,0.16,1369.41,205.37,Wallet,Standard,,East Asia,INR,1261.55,176.94
O91649,2023-04-22,29/04/23,C5286,P0192,2,907.11,0.03,1676.86,803.44,Credit Card,Standard,,North America,USD,1520.95,728.59
O91650,2025-06-08,13/06/25,C5622,P0150,2,1198.78,0.18,2326.43,1151.86,Wallet,Express,CAMP005,North America,USD,2601.52,1219.29
